book,chapter,verse,verse_end,book_to,chapter_to,verse_to_start,verse_to_end,votes
12,21,6,0,3,19,31,0,0
12,21,6,0,5,18,10,14,0
12,21,7,0,12,23,6,0,0
12,21,7,0,5,16,21,0,0
12,21,7,0,11,8,29,0,0
12,21,7,0,11,9,3,0,0
12,21,8,0,12,18,11,12,0
12,21,8,0,10,7,10,0,0
12,21,11,0,12,21,2,0,0
12,21,11,0,12,24,3,4,0
12,21,11,0,1,15,16,0,0
12,21,11,0,11,21,26,0,0
12,21,11,0,12,21,16,0,0
12,21,11,0,12,21,21,0,0
12,21,12,0,9,3,11,0,0
12,21,12,0,24,19,3,0,0
12,21,13,0,23,34,11,0,0
12,21,13,0,30,7,7,8,0
12,21,16,0,12,24,4,0,0
12,21,16,0,12,21,11,0,0
12,21,17,0,14,33,11,19,0
12,21,18,0,14,33,20,0,0
12,21,18,0,12,21,26,0,0
12,21,20,0,12,21,2,6,0
12,21,20,0,12,21,11,0,0
12,21,20,0,12,21,16,0,0
12,21,22,0,12,22,17,0,0
12,21,22,0,13,28,9,0,0
12,21,23,0,12,12,20,0,0
12,21,23,0,12,14,19,0,0
12,21,24,0,12,14,5,0,0
12,21,26,0,12,21,18,0,0
12,22,1,0,14,34,1,0,0
12,22,1,0,6,15,39,0,0
12,22,2,0,5,5,32,0,0
12,22,2,0,6,1,7,0,0
12,22,4,0,12,12,4,0,0
12,22,4,0,12,12,9,0,0
12,22,4,0,12,12,10,0,0
12,22,5,0,12,12,11,14,0
12,22,7,0,12,12,15,0,0
12,22,8,0,5,31,24,26,0
12,22,8,0,14,34,14,15,0
12,22,11,0,1,37,34,0,0
12,22,11,0,6,7,6,0,0
12,22,12,0,12,25,22,0,0
12,22,12,0,24,26,24,0,0
12,22,12,0,14,34,20,0,0
12,22,13,0,5,29,23,28,0
12,22,13,0,5,31,17,18,0
12,22,14,0,14,34,22,0,0
12,22,14,0,36,1,10,0,0
12,22,17,0,12,21,22,0,0
12,22,17,0,5,29,25,26,0
12,22,19,0,9,24,5,0,0
12,22,19,0,19,51,17,0,0
12,22,19,0,2,10,3,0,0
12,22,19,0,11,21,29,0,0
12,22,19,0,3,26,31,0,0
12,22,19,0,24,26,6,0,0
12,22,19,0,12,22,11,0,0
12,22,20,0,12,23,30,0,0
12,23,1,0,14,34,29,32,0
12,23,2,0,5,31,10,13,0
12,23,2,0,12,22,8,0,0
12,23,3,0,12,11,14,0,0
12,23,3,0,12,11,17,0,0
12,23,3,0,5,13,4,0,0
12,23,4,0,12,25,18,0,0
12,23,4,0,24,52,24,0,0
12,23,4,0,12,21,3,0,0
12,23,4,0,12,21,7,0,0
12,23,4,0,12,23,15,0,0
12,23,6,0,12,23,15,0,0
12,23,6,0,14,34,4,0,0
12,23,7,0,11,14,24,0,0
12,23,7,0,11,15,12,0,0
12,23,7,0,2,35,25,26,0
12,23,7,0,26,16,16,0,0
12,23,8,0,6,21,17,0,0
12,23,8,0,11,15,22,0,0
12,23,9,0,26,44,10,14,0
12,23,10,0,23,30,33,0,0
12,23,10,0,24,7,31,32,0
12,23,10,0,3,18,21,0,0
12,23,10,0,11,11,7,0,0
12,23,12,0,24,19,13,0,0
12,23,12,0,36,1,5,0,0
12,23,12,0,12,21,5,0,0
12,23,12,0,12,23,4,0,0
12,23,12,0,12,23,6,0,0
12,23,13,0,11,11,7,0,0
12,23,13,0,11,11,5,0,0
12,23,13,0,4,21,29,0,0
12,23,14,0,5,7,5,0,0
12,23,14,0,5,7,25,0,0
12,23,14,0,12,23,16,0,0
12,23,15,0,11,13,1,0,0
12,23,15,0,11,12,28,33,0
12,23,15,0,12,23,6,0,0
12,23,16,0,11,13,2,0,0
12,23,17,0,11,13,1,0,0
12,23,17,0,11,13,30,31,0
12,23,18,0,11,13,11,0,0
12,23,18,0,11,13,31,0,0
12,23,19,0,14,34,6,7,0
12,23,20,0,12,10,25,0,0
12,23,20,0,12,11,18,0,0
12,23,21,0,14,35,1,17,0
12,23,21,0,4,9,2,4,0
12,23,21,0,5,16,2,8,0
12,23,22,0,14,35,18,19,0
12,23,24,0,12,21,6,0,0
12,23,24,0,3,19,31,0,0
12,23,24,0,1,31,19,0,0
12,23,24,0,12,21,11,0,0
12,23,24,0,12,21,21,0,0
12,23,24,0,5,18,10,12,0
12,23,24,0,12,22,8,0,0
12,23,25,0,12,18,5,0,0
12,23,26,0,12,21,11,13,0
12,23,26,0,24,16,4,0,0
12,23,27,0,12,18,11,0,0
12,23,27,0,12,21,13,14,0
12,23,29,0,14,35,20,24,0
12,23,29,0,24,46,2,0,0
12,23,29,0,7,5,19,0,0
12,23,30,0,12,9,28,0,0
12,23,30,0,14,36,1,4,0
12,23,31,0,13,3,15,0,0
12,23,31,0,24,22,11,0,0
12,23,31,0,12,24,13,0,0
12,23,32,0,12,21,2,7,0
12,23,33,0,12,23,29,0,0
12,23,33,0,12,25,6,0,0
12,23,33,0,11,8,65,0,0
12,23,34,0,13,3,15,0,0
12,23,34,0,12,24,17,0,0
12,23,34,0,24,22,11,12,0
12,23,34,0,26,19,3,4,0
12,23,35,0,12,23,33,0,0
12,23,36,0,14,36,5,0,0
12,23,37,0,12,23,32,0,0
12,24,1,0,14,36,6,0,0
12,24,1,0,24,25,1,0,0
12,24,2,0,24,35,11,0,0
12,24,2,0,12,6,23,0,0
12,24,2,0,12,13,20,0,0
12,24,2,0,12,23,27,0,0
12,24,3,0,12,18,25,0,0
12,24,3,0,12,23,26,0,0
12,24,4,0,12,21,16,0,0
12,24,6,0,24,22,18,19,0
12,24,7,0,24,37,5,7,0
12,24,7,0,24,46,2,0,0
12,24,7,0,1,15,18,0,0
12,24,8,0,13,3,16,0,0
12,24,8,0,14,36,9,0,0
12,24,9,0,12,21,2,7,0
12,24,12,0,24,24,1,0,0
12,24,12,0,24,29,1,2,0
12,24,12,0,14,36,10,0,0
12,24,13,0,12,20,17,0,0
12,24,13,0,23,39,6,0,0
12,24,13,0,12,25,13,15,0
12,24,13,0,11,7,48,50,0
12,24,14,0,24,24,1,0,0
12,24,14,0,12,24,16,0,0
12,24,14,0,24,52,28,0,0
12,24,14,0,24,24,1,0,0
12,24,14,0,24,29,2,0,0
12,24,14,0,12,25,12,0,0
12,24,15,0,14,36,10,0,0
12,24,15,0,24,22,24,28,0
12,24,16,0,12,24,14,0,0
12,24,17,0,14,36,10,13,0
12,24,18,0,24,52,1,0,0
12,24,18,0,12,23,31,0,0
12,24,19,0,12,23,37,0,0
12,24,20,0,14,36,13,0,0
12,25,1,0,14,36,17,20,0
12,25,1,0,24,39,1,7,0
12,25,1,0,24,34,1,2,0
12,25,1,0,26,24,2,0,0
12,25,1,0,26,21,22,0,0
12,25,3,0,12,6,24,25,0
12,25,3,0,25,4,9,10,0
12,25,4,0,16,3,15,0,0
12,25,6,0,24,34,21,22,0
12,25,6,0,12,23,33,0,0
12,25,6,0,24,32,4,0,0
12,25,7,0,24,39,6,7,0
12,25,7,0,26,12,13,0,0
12,25,8,0,24,39,8,12,0
12,25,8,0,24,52,12,0,0
12,25,9,0,14,36,19,0,0
12,25,9,0,19,74,3,7,0
12,25,9,0,30,2,5,0,0
12,25,10,0,12,14,13,0,0
12,25,10,0,16,1,3,0,0
12,25,11,0,14,36,20,0,0
12,25,12,0,12,24,14,0,0
12,25,12,0,24,40,7,0,0
12,25,13,0,14,36,18,0,0
12,25,14,0,11,7,47,50,0
12,25,16,0,11,7,47,0,0
12,25,17,0,11,7,15,22,0
12,25,18,0,13,6,14,0,0
12,25,18,0,15,7,1,0,0
12,25,18,0,24,21,1,0,0
12,25,18,0,24,29,25,0,0
12,25,18,0,24,29,29,0,0
12,25,19,0,17,1,14,0,0
12,25,20,0,12,23,33,0,0
12,25,21,0,12,23,27,0,0
12,25,21,0,5,28,64,0,0
12,25,22,0,24,39,14,0,0
12,25,23,0,24,40,7,9,0
12,25,23,0,6,18,26,0,0
12,25,25,0,24,41,1,2,0
12,25,26,0,24,43,4,7,0
12,25,27,0,24,52,31,34,0
12,25,27,0,12,24,12,0,0
12,25,27,0,12,24,15,0,0
12,25,27,0,1,40,13,0,0
12,25,27,0,1,40,20,0,0
12,25,29,0,10,9,7,0,0
12,25,30,0,16,11,23,0,0
12,25,30,0,16,12,47,0,0
13,1,1,0,1,4,25,0,0
13,1,1,0,1,5,32,0,0
13,1,5,0,1,10,2,4,0
13,1,11,0,1,10,13,18,0
13,1,17,0,1,10,22,29,0
13,1,24,0,1,11,10,26,0
13,1,24,0,42,3,34,36,0
13,1,32,0,1,25,1,4,0
13,1,34,0,13,1,28,0,0
13,1,34,0,1,25,25,26,0
13,1,34,0,1,32,28,0,0
13,1,35,0,1,36,4,10,0
13,1,38,0,1,36,20,28,0
13,1,43,0,1,36,31,43,0
13,1,44,0,23,34,6,0,0
13,1,45,0,18,2,11,0,0
13,2,1,0,1,35,22,26,0
13,2,1,0,1,46,8,25,0
13,2,3,0,1,38,2,10,0
13,2,4,0,1,38,13,30,0
13,3,1,0,10,3,2,5,0
13,3,4,0,10,2,11,0,0
13,3,4,0,10,5,4,5,0
13,3,5,0,13,14,4,7,0
13,3,5,0,10,5,14,16,0
13,3,5,0,10,12,24,25,0
13,3,5,0,10,11,3,0,0
13,3,9,0,10,13,1,0,0
13,4,1,0,13,2,3,0,0
13,4,40,0,7,18,7,10,0
13,4,41,0,13,4,33,38,0
13,4,42,0,1,36,8,9,0
13,4,43,0,9,15,7,8,0
13,4,43,0,9,30,17,0,0
13,5,1,0,13,2,1,0,0
13,5,1,0,1,29,32,0,0
13,5,1,0,1,35,22,0,0
13,5,1,0,1,49,4,0,0
13,5,1,0,1,48,15,22,0
13,5,2,0,1,49,8,10,0
13,5,2,0,33,5,2,0,0
13,5,2,0,40,2,6,0,0
13,5,3,0,4,26,5,9,0
13,5,4,0,13,5,8,0,0
13,5,7,0,13,5,17,0,0
13,5,8,0,4,32,34,0,0
13,5,8,0,6,12,2,0,0
13,5,9,0,6,22,8,9,0
13,5,10,0,13,5,18,21,0
13,5,10,0,13,11,38,0,0
13,5,11,0,5,3,10,0,0
13,5,16,0,13,27,29,0,0
13,5,17,0,12,15,5,0,0
13,5,17,0,12,15,32,0,0
13,5,17,0,12,14,16,0,0
13,5,17,0,12,14,28,0,0
13,5,18,0,4,1,3,0,0
13,5,19,0,13,5,10,0,0
13,5,19,0,13,1,31,0,0
13,5,20,0,14,14,11,13,0
13,5,20,0,19,9,10,0,0
13,5,20,0,19,20,7,8,0
13,5,22,0,6,23,10,0,0
13,5,22,0,14,32,8,0,0
13,5,22,0,13,4,41,0,0
13,5,22,0,12,15,29,0,0
13,5,22,0,12,17,6,0,0
13,5,23,0,5,3,9,0,0
13,5,25,0,2,34,15,0,0
13,5,25,0,12,17,7,0,0
13,5,26,0,12,15,19,0,0
13,5,26,0,12,15,29,0,0
13,5,26,0,12,5,26,0,0
13,6,1,0,2,6,16,25,0
13,6,31,0,13,15,16,22,0
13,6,31,0,13,15,27,0,0
13,6,31,0,13,16,4,6,0
13,6,31,0,13,15,25,0,0
13,6,31,0,13,16,1,0,0
13,6,31,0,10,6,17,0,0
13,6,49,0,2,27,1,8,0
13,6,49,0,2,30,1,7,0
13,6,49,0,2,30,10,16,0
13,6,50,0,13,6,4,8,0
13,6,54,0,6,21,4,0,0
13,6,54,0,6,21,10,0,0
13,6,55,0,6,14,13,0,0
13,6,56,0,6,15,13,0,0
13,6,57,0,6,21,13,0,0
13,6,57,0,6,21,19,0,0
13,6,61,0,13,6,66,70,0
13,6,61,0,6,21,5,0,0
13,6,63,0,6,21,7,0,0
13,6,63,0,6,21,34,40,0
13,6,64,0,6,21,3,42,0
13,6,65,0,13,6,57,60,0
13,6,66,0,6,21,20,26,0
13,7,2,0,10,24,1,9,0
13,7,6,0,13,8,1,40,0
13,7,20,0,4,26,35,36,0
13,7,24,0,6,16,3,0,0
13,7,24,0,6,16,5,0,0
13,7,27,0,2,17,9,14,0
13,7,27,0,2,24,13,0,0
13,7,28,0,6,16,2,0,0
13,7,30,0,1,46,17,0,0
13,7,30,0,4,26,44,46,0
13,8,1,0,13,7,6,12,0
13,8,1,0,1,46,21,0,0
13,8,1,0,13,7,12,0,0
13,8,29,0,13,9,35,38,0
13,8,33,0,13,9,39,44,0
13,9,1,0,13,5,25,26,0
13,9,2,0,16,11,3,22,0
13,9,2,0,15,2,43,0,0
13,9,2,0,15,2,58,0,0
13,9,2,0,15,8,20,0,0
13,9,9,0,16,11,8,0,0
13,9,10,0,16,11,10,14,0
13,9,11,0,24,20,1,0,0
13,9,14,0,16,11,15,19,0
13,9,18,0,26,46,1,2,0
13,9,20,0,4,25,7,13,0
13,9,21,0,13,26,2,0,0
13,9,21,0,13,26,14,0,0
13,9,22,0,13,26,1,0,0
13,9,22,0,14,31,15,0,0
13,9,22,0,14,31,18,0,0
13,9,25,0,13,9,16,0,0
13,9,25,0,12,11,5,0,0
13,9,25,0,12,11,7,0,0
13,9,25,0,14,23,8,0,0
13,9,27,0,13,23,30,32,0
13,9,29,0,13,23,29,0,0
13,9,30,0,2,30,23,25,0
13,9,31,0,13,9,22,0,0
13,9,32,0,3,24,5,8,0
13,9,33,0,13,6,31,47,0
13,9,33,0,13,25,1,0,0
13,9,33,0,19,134,1,0,0
13,9,35,0,13,8,29,32,0
13,9,39,0,13,8,33,38,0
13,9,42,0,13,8,35,37,0
13,10,1,0,9,31,1,13,0
13,10,13,0,9,13,13,14,0
13,10,13,0,9,15,23,0,0
13,10,13,0,9,28,7,0,0
13,10,14,0,13,12,23,0,0
13,10,14,0,9,15,28,0,0
13,11,1,0,10,5,1,0,0
13,11,1,0,10,5,3,0,0
13,11,1,0,10,5,6,10,0
13,11,2,0,10,5,2,0,0
13,11,2,0,10,7,7,0,0
13,11,3,0,9,16,1,0,0
13,11,3,0,9,16,3,0,0
13,11,3,0,9,16,12,13,0
13,11,4,0,6,15,8,0,0
13,11,4,0,6,15,63,0,0
13,11,4,0,7,1,21,0,0
13,11,6,0,10,8,16,0,0
13,11,9,0,10,3,1,0,0
13,11,10,0,10,23,8,39,0
13,11,10,0,13,11,3,0,0
13,11,11,0,10,23,8,0,0
13,11,11,0,13,12,18,0,0
13,11,12,0,13,27,4,0,0
13,11,13,0,10,23,11,12,0
13,11,15,0,13,14,9,0,0
13,11,16,0,9,10,5,0,0
13,11,22,0,10,8,18,0,0
13,11,23,0,9,17,7,0,0
13,12,1,0,9,27,2,6,0
13,12,2,0,7,3,15,0,0
13,12,2,0,7,20,16,0,0
13,12,2,0,13,12,29,0,0
13,12,8,0,10,2,18,0,0
13,12,14,0,5,32,30,0,0
13,12,15,0,6,3,15,0,0
13,12,15,0,6,4,18,0,0
13,12,18,0,7,3,10,0,0
13,12,18,0,7,6,34,0,0
13,12,18,0,13,2,17,0,0
13,12,18,0,9,25,5,6,0
13,12,19,0,9,29,2,9,0
13,12,21,0,9,30,1,0,0
13,12,22,0,1,32,2,0,0
13,12,22,0,6,5,13,15,0
13,12,23,0,10,2,3,4,0
13,12,23,0,13,10,14,0,0
13,12,23,0,13,11,10,0,0
13,12,28,0,13,6,8,0,0
13,12,28,0,13,6,53,0,0
13,12,28,0,10,8,17,0,0
13,12,29,0,13,12,2,0,0
13,12,29,0,10,2,8,9,0
13,12,32,0,17,1,13,0,0
13,12,33,0,19,12,2,0,0
13,12,38,0,13,12,33,0,0
13,12,38,0,10,5,1,3,0
13,12,40,0,9,25,18,0,0
13,13,3,0,9,7,1,2,0
13,13,5,0,13,15,3,0,0
13,13,5,0,10,6,1,0,0
13,13,5,0,11,8,65,0,0
13,13,5,0,9,6,21,0,0
13,13,5,0,9,7,1,0,0
13,13,6,0,10,6,2,11,0
13,13,6,0,6,15,9,0,0
13,13,6,0,12,19,15,0,0
13,13,7,0,9,7,1,0,0
13,13,8,0,13,15,16,0,0
13,13,9,0,10,6,6,0,0
13,13,10,0,13,15,13,0,0
13,13,10,0,13,15,15,0,0
13,13,10,0,3,10,2,0,0
13,13,13,0,14,25,24,0,0
13,13,14,0,13,26,4,5,0
13,14,1,0,10,5,11,0,0
13,14,4,0,13,3,5,8,0
13,14,9,0,13,14,13,0,0
13,14,9,0,13,11,15,0,0
13,14,13,0,13,14,9,0,0
13,14,17,0,2,15,14,16,0
13,14,17,0,5,2,25,0,0
13,15,1,0,13,15,3,0,0
13,15,1,0,13,16,1,0,0
13,15,1,0,13,17,1,5,0
13,15,2,0,4,4,15,0,0
13,15,3,0,13,13,5,0,0
13,15,3,0,11,8,1,0,0
13,15,3,0,13,15,1,0,0
13,15,3,0,13,15,12,0,0
13,15,3,0,10,6,12,0,0
13,15,3,0,10,6,17,0,0
13,15,4,0,13,6,16,30,0
13,15,4,0,13,12,26,28,0
13,15,11,0,13,12,28,0,0
13,15,11,0,9,22,20,23,0
13,15,11,0,11,2,26,0,0
13,15,11,0,11,2,35,0,0
13,15,12,0,2,19,14,15,0
13,15,12,0,14,35,6,0,0
13,15,12,0,13,15,1,0,0
13,15,12,0,13,15,3,0,0
13,15,13,0,13,13,7,0,0
13,15,13,0,10,6,3,0,0
13,15,14,0,13,15,12,0,0
13,15,15,0,2,25,14,0,0
13,15,15,0,4,4,5,0,0
13,15,16,0,13,13,8,0,0
13,15,16,0,13,25,1,0,0
13,15,17,0,13,25,1,0,0
13,15,20,0,19,46,1,0,0
13,15,21,0,19,6,1,0,0
13,15,24,0,13,15,28,0,0
13,15,24,0,13,16,6,0,0
13,15,25,0,10,6,12,0,0
13,15,25,0,10,6,15,0,0
13,15,25,0,13,13,13,0,0
13,15,26,0,4,23,1,4,0
13,15,26,0,4,23,29,0,0
13,16,1,0,13,15,1,0,0
13,16,7,0,10,22,1,0,0
13,16,7,0,10,23,1,0,0
13,16,8,0,19,105,1,15,0
13,16,8,0,11,8,43,0,0
13,16,8,0,12,19,19,0,0
13,16,11,0,19,24,6,0,0
13,16,12,0,19,103,2,0,0
13,16,12,0,19,78,43,68,0
13,16,14,0,19,48,10,0,0
13,16,16,0,1,17,2,0,0
13,16,16,0,1,22,16,18,0
13,16,16,0,1,26,3,0,0
13,16,17,0,1,35,11,12,0
13,16,18,0,1,13,15,0,0
13,16,19,0,1,34,30,0,0
13,16,19,0,5,7,7,0,0
13,16,21,0,1,12,17,0,0
13,16,21,0,1,20,3,0,0
13,16,21,0,2,7,15,18,0
13,16,22,0,1,20,7,0,0
13,16,23,0,19,96,1,13,0
13,16,25,0,19,145,3,6,0
13,16,25,0,19,89,7,0,0
13,16,26,0,3,19,4,0,0
13,16,26,0,19,102,25,0,0
13,16,29,0,19,29,2,0,0
13,16,31,0,23,44,23,0,0
13,16,31,0,23,49,13,0,0
13,16,31,0,19,93,1,0,0
13,16,31,0,19,96,10,0,0
13,16,32,0,19,98,7,0,0
13,16,34,0,19,106,1,0,0
13,16,34,0,19,136,1,0,0
13,16,35,0,19,106,47,48,0
13,16,36,0,11,8,15,0,0
13,16,36,0,11,8,56,0,0
13,16,36,0,19,72,18,0,0
13,16,36,0,5,27,15,0,0
13,16,36,0,16,8,6,0,0
13,16,37,0,13,16,4,5,0
13,16,37,0,14,8,14,0,0
13,16,37,0,15,3,4,0,0
13,16,38,0,13,13,14,0,0
13,16,38,0,13,26,10,0,0
13,16,39,0,13,15,11,0,0
13,16,39,0,11,3,4,0,0
13,16,40,0,2,29,38,42,0
13,16,40,0,4,28,3,4,0
13,16,41,0,13,6,33,0,0
13,16,41,0,13,25,1,6,0
13,16,41,0,13,5,13,0,0
13,16,42,0,13,25,7,0,0
13,16,42,0,14,7,6,0,0
13,16,42,0,14,29,27,0,0
13,17,1,0,10,7,1,29,0
13,17,4,0,13,28,2,3,0
13,17,5,0,2,40,2,3,0
13,17,5,0,10,7,6,0,0
13,17,6,0,10,7,7,0,0
13,17,13,0,58,1,5,0,0
13,17,13,0,13,10,14,0,0
13,17,19,0,10,7,21,0,0
13,17,19,0,23,37,35,0,0
13,17,22,0,2,19,5,6,0
13,18,1,0,10,8,1,18,0
13,18,5,0,13,19,6,0,0
13,18,15,0,13,11,6,0,0
13,19,1,0,10,10,1,19,0
13,19,6,0,13,18,5,0,0
13,19,6,0,13,18,9,0,0
13,19,7,0,4,21,30,0,0
13,19,7,0,6,13,9,0,0
13,19,7,0,6,13,16,0,0
13,20,1,0,10,11,1,0,0
13,20,1,0,10,12,26,0,0
13,20,2,0,10,12,30,31,0
13,20,3,0,10,12,31,0,0
13,20,4,0,10,21,18,22,0
13,20,5,0,10,21,19,0,0
13,20,5,0,13,11,23,0,0
13,20,5,0,9,17,7,0,0
13,21,1,0,10,24,1,25,0
13,21,2,0,13,27,23,24,0
13,21,3,0,5,1,11,0,0
13,21,5,0,10,24,9,0,0
13,21,6,0,13,27,24,0,0
13,21,8,0,10,12,13,0,0
13,21,9,0,13,29,29,0,0
13,21,9,0,10,24,11,0,0
13,21,9,0,9,9,9,0,0
13,21,12,0,10,24,13,0,0
13,21,13,0,19,51,1,0,0
13,21,13,0,19,130,4,0,0
13,21,13,0,19,130,7,0,0
13,21,14,0,13,27,24,0,0
13,21,15,0,2,32,14,0,0
13,21,15,0,9,15,11,0,0
13,21,15,0,32,3,10,0,0
13,21,16,0,11,21,27,0,0
13,21,17,0,10,7,8,0,0
13,21,17,0,19,74,1,0,0
13,21,18,0,14,3,1,0,0
13,21,25,0,10,24,24,0,0
13,21,26,0,3,9,24,0,0
13,21,26,0,7,6,21,0,0
13,21,29,0,13,16,39,0,0
13,21,29,0,11,3,4,0,0
13,22,1,0,13,21,18,28,0
13,22,1,0,14,3,1,0,0
13,22,2,0,11,9,20,21,0
13,22,2,0,14,2,17,0,0
13,22,2,0,11,5,17,18,0
13,22,3,0,13,29,2,0,0
13,22,3,0,13,29,7,0,0
13,22,3,0,13,22,14,0,0
13,22,4,0,11,5,6,10,0
13,22,5,0,13,29,1,0,0
13,22,5,0,11,3,7,0,0
13,22,7,0,13,17,1,0,0
13,22,7,0,10,7,2,3,0
13,22,8,0,13,28,3,0,0
13,22,9,0,11,4,20,0,0
13,22,9,0,11,4,25,0,0
13,22,9,0,10,12,24,25,0
13,22,10,0,13,17,12,0,0
13,22,10,0,10,7,13,14,0
13,22,11,0,13,22,16,0,0
13,22,12,0,11,3,9,12,0
13,22,12,0,14,1,10,0,0
13,22,13,0,13,28,7,0,0
13,22,13,0,6,1,6,9,0
13,22,14,0,13,29,4,0,0
13,22,14,0,13,22,3,0,0
13,22,16,0,13,22,11,0,0
13,22,17,0,13,28,1,6,0
13,22,18,0,13,22,9,0,0
13,22,18,0,13,23,25,0,0
13,22,19,0,13,28,9,0,0
13,22,19,0,11,8,6,0,0
13,22,19,0,11,8,21,0,0
13,22,19,0,14,5,7,0,0
13,22,19,0,13,22,7,0,0
13,23,1,0,13,29,28,0,0
13,23,1,0,13,28,5,0,0
13,23,1,0,13,29,22,0,0
13,23,3,0,4,4,3,49,0
13,23,3,0,13,23,24,0,0
13,23,3,0,4,4,48,0,0
13,23,4,0,15,3,8,9,0
13,23,4,0,13,26,29,0,0
13,23,5,0,13,15,16,0,0
13,23,6,0,13,6,1,0,0
13,23,13,0,2,6,20,0,0
13,23,13,0,2,28,1,0,0
13,23,13,0,2,30,6,10,0
13,23,14,0,5,33,1,0,0
13,23,14,0,19,90,1,0,0
13,23,24,0,4,10,17,0,0
13,23,24,0,4,10,21,0,0
13,23,24,0,13,23,3,0,0
13,23,25,0,13,22,18,0,0
13,23,26,0,4,4,5,0,0
13,23,26,0,4,4,15,0,0
13,23,26,0,4,7,9,0,0
13,23,29,0,3,24,5,9,0
13,23,29,0,3,6,20,0,0
13,23,29,0,13,9,31,0,0
13,23,29,0,3,6,21,0,0
13,23,29,0,3,19,35,36,0
13,23,31,0,23,1,13,14,0
13,23,31,0,3,23,2,4,0
13,23,32,0,13,9,27,0,0
13,23,32,0,4,1,53,0,0
13,23,32,0,4,3,6,9,0
13,23,32,0,4,3,38,0,0
13,24,1,0,2,6,23,0,0
13,24,2,0,3,10,2,0,0
13,24,3,0,13,6,8,0,0
13,24,3,0,13,24,31,0,0
13,24,5,0,13,24,31,0,0
13,24,6,0,13,18,16,0,0
13,24,10,0,16,12,4,0,0
13,24,10,0,42,1,5,0,0
13,24,19,0,13,9,25,0,0
13,24,23,0,13,23,19,0,0
13,24,31,0,13,24,5,6,0
13,24,31,0,13,24,6,0,0
13,25,1,0,13,6,33,0,0
13,25,1,0,13,6,39,0,0
13,25,1,0,12,3,15,0,0
13,25,1,0,13,15,16,0,0
13,25,3,0,13,16,41,42,0
13,25,5,0,13,21,9,0,0
13,25,5,0,10,24,11,0,0
13,25,6,0,13,15,16,0,0
13,25,6,0,13,15,19,0,0
13,25,7,0,13,23,5,0,0
13,25,8,0,13,26,13,0,0
13,26,10,0,13,16,38,0,0
13,26,13,0,13,24,5,0,0
13,26,13,0,13,24,31,0,0
13,26,13,0,13,25,8,0,0
13,26,18,0,12,23,11,0,0
13,26,20,0,13,26,22,0,0
13,26,20,0,13,26,24,0,0
13,26,20,0,13,26,26,0,0
13,26,20,0,13,28,12,0,0
13,26,20,0,15,2,69,0,0
13,26,26,0,10,8,11,0,0
13,26,29,0,16,11,16,0,0
13,26,29,0,13,23,4,0,0
13,26,30,0,13,27,17,0,0
13,26,31,0,13,23,19,0,0
13,26,31,0,13,6,81,0,0
13,26,32,0,14,19,11,0,0
13,27,2,0,13,11,11,31,0
13,27,2,0,10,23,8,30,0
13,27,22,0,13,28,1,0,0
13,27,23,0,13,21,2,5,0
13,27,23,0,1,15,5,0,0
13,27,24,0,13,21,1,7,0
13,27,24,0,10,24,12,15,0
13,27,28,0,11,10,27,0,0
13,27,28,0,14,1,15,0,0
13,27,29,0,13,5,16,0,0
13,27,31,0,13,5,10,0,0
13,27,33,0,10,15,12,0,0
13,27,33,0,10,15,32,0,0
13,27,33,0,10,15,37,0,0
13,27,34,0,13,27,5,0,0
13,27,34,0,11,1,7,0,0
13,27,34,0,13,11,6,0,0
13,28,1,0,13,23,2,0,0
13,28,1,0,13,27,1,31,0
13,28,1,0,13,11,10,47,0
13,28,2,0,13,17,1,2,0
13,28,2,0,19,132,7,0,0
13,28,2,0,23,66,1,0,0
13,28,3,0,13,22,8,0,0
13,28,4,0,9,16,6,13,0
13,28,4,0,13,17,23,0,0
13,28,4,0,13,17,27,0,0
13,28,4,0,13,5,2,0,0
13,28,4,0,1,49,8,10,0
13,28,4,0,9,16,1,0,0
13,28,5,0,13,3,1,9,0
13,28,5,0,13,14,3,7,0
13,28,5,0,13,22,9,10,0
13,28,6,0,10,7,13,14,0
13,28,7,0,13,22,13,0,0
13,28,9,0,13,29,17,19,0
13,28,9,0,11,8,61,0,0
13,28,9,0,9,16,7,0,0
13,28,9,0,14,15,2,0,0
13,28,9,0,24,29,13,0,0
13,28,10,0,13,22,13,0,0
13,28,11,0,13,28,12,0,0
13,28,11,0,13,28,19,0,0
13,28,11,0,2,25,40,0,0
13,28,11,0,11,6,3,0,0
13,28,11,0,2,25,17,22,0
13,28,12,0,13,26,20,0,0
13,28,12,0,13,26,28,0,0
13,28,13,0,13,24,1,0,0
13,28,13,0,13,23,6,0,0
13,28,15,0,2,25,31,39,0
13,28,18,0,2,30,1,10,0
13,28,18,0,2,25,18,22,0
13,28,19,0,13,28,11,12,0
13,28,20,0,13,22,13,0,0
13,28,20,0,6,1,5,0,0
13,28,20,0,58,13,5,0,0
13,28,21,0,13,28,13,0,0
13,28,21,0,2,35,25,35,0
13,28,21,0,2,36,1,2,0
13,29,1,0,13,22,5,0,0
13,29,1,0,13,29,19,0,0
13,29,2,0,13,22,3,5,0
13,29,4,0,13,22,14,0,0
13,29,4,0,11,9,28,0,0
13,29,6,0,13,27,1,0,0
13,29,6,0,13,28,1,0,0
13,29,6,0,13,27,25,31,0
