book,chapter,verse,verse_end,book_to,chapter_to,verse_to_start,verse_to_end,votes
9,24,12,0,9,26,10,0,0
9,24,12,0,18,5,8,0,0
9,24,14,0,9,17,43,0,0
9,24,14,0,9,26,20,0,0
9,24,14,0,10,9,8,0,0
9,24,15,0,9,24,12,0,0
9,24,15,0,14,24,22,0,0
9,24,16,0,9,26,17,0,0
9,24,17,0,1,38,26,0,0
9,24,17,0,9,26,21,0,0
9,24,17,0,40,5,44,0,0
9,24,18,0,9,26,23,0,0
9,24,20,0,9,23,17,0,0
9,24,21,0,1,21,23,0,0
9,24,21,0,10,21,6,0,0
9,24,21,0,10,21,8,0,0
9,25,1,0,1,21,21,0,0
9,25,1,0,4,20,29,0,0
9,25,1,0,5,34,8,0,0
9,25,1,0,9,28,3,0,0
9,25,1,0,19,120,5,0,0
9,25,2,0,6,15,55,0,0
9,25,2,0,9,23,24,0,0
9,25,4,0,1,38,13,0,0
9,25,4,0,10,13,23,0,0
9,25,6,0,13,12,18,0,0
9,25,6,0,19,122,7,0,0
9,25,6,0,42,10,5,0,0
9,25,7,0,9,25,15,0,0
9,25,7,0,9,25,21,0,0
9,25,8,0,16,8,10,0,0
9,25,8,0,17,9,19,0,0
9,25,10,0,7,9,28,0,0
9,25,10,0,19,73,7,8,0
9,25,10,0,19,123,3,4,0
9,25,11,0,7,8,6,0,0
9,25,13,0,9,30,24,0,0
9,25,15,0,9,25,7,0,0
9,25,16,0,2,14,22,0,0
9,25,16,0,18,1,10,0,0
9,25,17,0,5,13,13,0,0
9,25,17,0,7,19,22,0,0
9,25,17,0,9,20,7,0,0
9,25,18,0,1,32,13,0,0
9,25,18,0,20,18,16,0,0
9,25,18,0,20,21,14,0,0
9,25,19,0,1,32,16,0,0
9,25,19,0,1,32,20,0,0
9,25,21,0,19,109,5,0,0
9,25,21,0,20,17,13,0,0
9,25,22,0,8,1,17,0,0
9,25,22,0,9,3,17,0,0
9,25,22,0,9,20,13,0,0
9,25,22,0,9,20,16,0,0
9,25,22,0,9,25,34,0,0
9,25,22,0,11,14,10,0,0
9,25,22,0,11,21,21,0,0
9,25,22,0,12,9,8,0,0
9,25,23,0,6,15,18,0,0
9,25,23,0,7,1,14,0,0
9,25,26,0,12,2,2,0,0
9,25,26,0,1,20,6,0,0
9,25,26,0,9,25,33,0,0
9,25,26,0,10,18,32,0,0
9,25,26,0,45,12,19,0,0
9,25,27,0,1,33,11,0,0
9,25,27,0,9,30,26,0,0
9,25,27,0,12,5,15,0,0
9,25,28,0,10,7,11,0,0
9,25,28,0,10,7,27,0,0
9,25,28,0,11,9,5,0,0
9,25,28,0,13,17,10,0,0
9,25,28,0,13,17,25,0,0
9,25,28,0,9,18,17,0,0
9,25,28,0,9,24,11,0,0
9,25,28,0,24,10,18,0,0
9,25,32,0,1,24,27,0,0
9,25,32,0,2,18,10,0,0
9,25,32,0,19,41,3,0,0
9,25,32,0,19,72,18,0,0
9,25,32,0,42,18,6,0,0
9,25,34,0,9,25,22,0,0
9,25,34,0,9,25,26,0,0
9,25,35,0,1,19,21,0,0
9,25,35,0,9,20,42,0,0
9,25,35,0,10,15,9,0,0
9,25,35,0,12,5,19,0,0
9,25,35,0,42,7,50,0,0
9,25,35,0,42,8,48,0,0
9,25,36,0,10,13,23,0,0
9,25,39,0,9,25,26,0,0
9,25,39,0,9,25,32,0,0
9,25,39,0,9,25,34,0,0
9,25,39,0,20,22,23,0,0
9,25,39,0,11,2,44,0,0
9,25,39,0,19,7,17,0,0
9,25,41,0,8,2,10,0,0
9,25,41,0,8,2,13,0,0
9,25,41,0,20,15,33,0,0
9,25,42,0,6,15,56,0,0
9,25,42,0,9,27,3,0,0
9,25,42,0,9,30,5,0,0
9,25,44,0,10,3,14,0,0
9,25,44,0,23,10,30,0,0
9,26,1,0,9,23,19,0,0
9,26,5,0,9,14,50,0,0
9,26,5,0,9,17,55,0,0
9,26,6,0,7,7,10,11,0
9,26,6,0,13,2,16,0,0
9,26,9,0,9,24,6,7,0
9,26,9,0,10,1,16,0,0
9,26,10,0,1,47,29,0,0
9,26,10,0,9,25,38,0,0
9,26,10,0,19,94,1,2,0
9,26,10,0,19,94,23,0,0
9,26,10,0,42,18,7,0,0
9,26,10,0,45,12,19,0,0
9,26,11,0,9,24,6,0,0
9,26,11,0,9,24,12,0,0
9,26,12,0,1,2,21,0,0
9,26,12,0,1,15,12,0,0
9,26,17,0,9,24,16,0,0
9,26,18,0,9,24,9,0,0
9,26,18,0,9,24,11,0,0
9,26,19,0,10,16,11,0,0
9,26,19,0,10,24,1,0,0
9,26,19,0,5,4,28,0,0
9,26,19,0,10,14,16,0,0
9,26,19,0,10,20,19,0,0
9,26,19,0,19,120,5,0,0
9,26,20,0,9,24,14,0,0
9,26,21,0,9,15,24,0,0
9,26,21,0,9,24,17,0,0
9,26,21,0,9,18,30,0,0
9,26,23,0,19,7,8,9,0
9,26,23,0,19,18,20,0,0
9,26,25,0,1,32,28,0,0
9,27,2,0,9,21,10,0,0
9,27,2,0,9,25,13,0,0
9,27,3,0,9,25,43,0,0
9,27,6,0,6,15,31,0,0
9,27,6,0,6,19,5,0,0
9,27,8,0,2,17,16,0,0
9,27,8,0,6,13,2,0,0
9,27,8,0,6,16,10,0,0
9,27,8,0,7,1,29,0,0
9,27,8,0,9,15,7,8,0
9,27,8,0,1,25,18,0,0
9,27,10,0,7,1,16,0,0
9,27,10,0,13,2,9,0,0
9,27,10,0,13,2,25,0,0
9,28,1,0,9,29,1,0,0
9,28,3,0,9,25,1,0,0
9,28,3,0,2,22,18,0,0
9,28,3,0,3,19,31,0,0
9,28,3,0,3,20,27,0,0
9,28,3,0,5,18,10,11,0
9,28,3,0,9,28,9,0,0
9,28,4,0,6,19,18,0,0
9,28,4,0,9,31,1,0,0
9,28,4,0,12,4,8,0,0
9,28,5,0,18,18,11,0,0
9,28,6,0,2,28,30,0,0
9,28,6,0,4,12,6,0,0
9,28,6,0,4,27,21,0,0
9,28,6,0,5,33,8,0,0
9,28,6,0,9,14,37,0,0
9,28,6,0,20,1,28,0,0
9,28,6,0,25,2,9,0,0
9,28,8,0,5,18,11,0,0
9,28,8,0,13,10,13,0,0
9,28,8,0,23,8,19,0,0
9,28,9,0,9,28,3,0,0
9,28,13,0,2,22,28,0,0
9,28,15,0,20,5,11,0,0
9,28,18,0,11,20,42,0,0
9,29,1,0,9,4,1,0,0
9,29,2,0,9,28,1,2,0
9,29,3,0,27,6,5,0,0
9,29,4,0,13,12,19,0,0
9,29,5,0,9,18,7,0,0
9,29,5,0,9,21,11,0,0
9,29,6,0,10,3,25,0,0
9,29,6,0,12,19,27,0,0
9,29,9,0,10,14,17,0,0
9,29,9,0,10,19,27,0,0
9,29,11,0,10,4,4,0,0
9,30,1,0,9,15,7,0,0
9,30,1,0,9,27,8,0,0
9,30,5,0,9,25,42,0,0
9,30,5,0,10,2,2,0,0
9,30,6,0,2,17,4,0,0
9,30,6,0,35,3,17,18,0
9,30,8,0,9,23,2,0,0
9,30,8,0,9,23,4,0,0
9,30,9,0,9,30,21,0,0
9,30,14,0,9,30,16,0,0
9,30,14,0,10,8,18,0,0
9,30,14,0,6,14,13,0,0
9,30,16,0,52,5,3,0,0
9,30,19,0,9,30,8,0,0
9,30,21,0,9,30,10,0,0
9,30,22,0,5,13,13,0,0
9,30,22,0,7,19,22,0,0
9,30,24,0,4,31,27,0,0
9,30,24,0,6,22,8,0,0
9,30,27,0,6,15,48,0,0
9,30,27,0,6,19,8,0,0
9,30,28,0,6,13,16,0,0
9,30,28,0,6,15,50,0,0
9,30,29,0,9,27,10,0,0
9,30,29,0,7,1,16,0,0
9,30,30,0,7,1,17,0,0
9,30,31,0,6,14,13,0,0
9,30,31,0,10,2,1,0,0
9,31,1,0,13,10,1,12,0
9,31,1,0,9,28,4,0,0
9,31,2,0,9,14,49,0,0
9,31,2,0,13,8,33,0,0
9,31,3,0,10,1,6,0,0
9,31,4,0,7,9,54,0,0
9,31,4,0,9,14,6,0,0
9,31,4,0,9,17,26,0,0
9,31,4,0,10,1,14,0,0
9,31,9,0,10,1,20,0,0
9,31,10,0,6,17,11,0,0
9,31,10,0,7,1,27,0,0
9,31,10,0,7,2,13,0,0
9,31,10,0,9,21,9,0,0
9,31,10,0,10,21,12,0,0
9,31,11,0,9,11,3,0,0
9,31,11,0,9,11,9,0,0
9,31,11,0,9,11,11,0,0
9,31,12,0,9,11,1,11,0
9,31,12,0,10,2,4,0,0
9,31,12,0,10,2,7,0,0
9,31,12,0,14,16,14,0,0
9,31,12,0,24,34,5,0,0
9,31,12,0,30,6,10,0,0
9,31,13,0,10,2,4,5,0
9,31,13,0,10,21,12,14,0
9,31,13,0,1,50,10,0,0
10,1,1,0,9,30,17,0,0
10,1,1,0,9,30,26,0,0
10,1,2,0,9,4,12,0,0
10,1,2,0,10,4,10,0,0
10,1,6,0,9,31,1,4,0
10,1,10,0,7,9,54,0,0
10,1,11,0,10,3,31,0,0
10,1,11,0,10,13,31,0,0
10,1,14,0,4,12,8,0,0
10,1,14,0,9,24,6,0,0
10,1,14,0,9,26,9,0,0
10,1,14,0,9,31,4,0,0
10,1,15,0,10,4,10,0,0
10,1,15,0,10,4,12,0,0
10,1,16,0,9,26,9,0,0
10,1,16,0,10,1,10,0,0
10,1,16,0,11,2,32,33,0
10,1,16,0,11,2,37,0,0
10,1,16,0,42,19,22,0,0
10,1,18,0,6,10,13,0,0
10,1,18,0,9,31,3,0,0
10,1,19,0,10,1,27,0,0
10,1,20,0,7,11,34,0,0
10,1,20,0,7,16,23,0,0
10,1,20,0,9,18,6,0,0
10,1,20,0,9,31,4,0,0
10,1,20,0,9,31,9,0,0
10,1,20,0,33,1,10,0,0
10,1,21,0,7,5,23,0,0
10,1,21,0,9,31,1,0,0
10,1,21,0,18,3,3,4,0
10,1,21,0,24,20,14,0,0
10,1,21,0,9,10,1,0,0
10,1,23,0,9,18,4,0,0
10,1,23,0,7,14,18,0,0
10,1,26,0,9,18,1,0,0
10,1,26,0,9,18,3,0,0
10,1,26,0,9,19,2,0,0
10,1,26,0,9,20,17,0,0
10,1,26,0,9,20,41,0,0
10,1,26,0,9,23,16,0,0
10,1,27,0,10,1,19,0,0
10,2,1,0,7,1,1,0,0
10,2,1,0,9,23,2,0,0
10,2,1,0,9,23,4,0,0
10,2,1,0,9,23,9,0,0
10,2,1,0,9,30,7,8,0
10,2,1,0,9,30,31,0,0
10,2,1,0,10,2,11,0,0
10,2,1,0,10,5,1,0,0
10,2,1,0,10,5,3,0,0
10,2,1,0,11,2,11,0,0
10,2,2,0,9,30,5,0,0
10,2,3,0,9,12,1,0,0
10,2,3,0,9,27,2,3,0
10,2,3,0,9,30,1,0,0
10,2,4,0,9,31,11,0,0
10,2,4,0,9,31,13,0,0
10,2,4,0,10,2,11,0,0
10,2,4,0,10,5,5,0,0
10,2,5,0,8,2,20,0,0
10,2,5,0,8,3,10,0,0
10,2,5,0,19,115,15,0,0
10,2,6,0,55,1,16,0,0
10,2,6,0,55,1,18,0,0
10,2,8,0,9,14,50,0,0
10,2,11,0,10,5,5,0,0
10,2,11,0,11,2,11,0,0
10,2,12,0,6,18,25,0,0
10,2,13,0,24,41,12,0,0
10,2,18,0,13,2,16,0,0
10,2,18,0,13,12,8,0,0
10,2,18,0,22,2,17,0,0
10,2,18,0,22,8,14,0,0
10,2,23,0,10,3,27,0,0
10,2,23,0,10,4,6,0,0
10,2,23,0,10,20,10,0,0
10,2,27,0,10,2,14,0,0
10,2,27,0,20,17,14,0,0
10,3,2,0,9,25,43,0,0
10,3,2,0,13,3,1,4,0
10,3,3,0,9,27,8,0,0
10,3,3,0,10,13,37,0,0
10,3,4,0,11,1,5,0,0
10,3,7,0,10,21,8,0,0
10,3,7,0,10,21,10,0,0
10,3,7,0,10,16,21,0,0
10,3,8,0,5,23,18,0,0
10,3,8,0,9,24,14,0,0
10,3,8,0,10,9,8,0,0
10,3,8,0,10,16,9,0,0
10,3,9,0,8,1,17,0,0
10,3,9,0,9,15,28,0,0
10,3,9,0,9,16,1,0,0
10,3,9,0,9,16,12,0,0
10,3,9,0,9,28,17,0,0
10,3,9,0,11,19,2,0,0
10,3,9,0,13,12,23,0,0
10,3,10,0,7,20,1,0,0
10,3,10,0,10,17,11,0,0
10,3,10,0,11,4,25,0,0
10,3,13,0,1,43,3,0,0
10,3,13,0,9,18,20,0,0
10,3,14,0,9,18,25,0,0
10,3,14,0,9,18,27,0,0
10,3,15,0,9,25,44,0,0
10,3,16,0,10,19,16,0,0
10,3,18,0,10,3,9,0,0
10,3,19,0,13,12,29,0,0
10,3,21,0,10,3,10,0,0
10,3,21,0,10,3,12,0,0
10,3,21,0,11,11,37,0,0
10,3,25,0,9,29,6,0,0
10,3,25,0,23,37,28,0,0
10,3,27,0,10,2,23,0,0
10,3,27,0,10,4,6,0,0
10,3,27,0,10,20,9,10,0
10,3,27,0,11,2,5,0,0
10,3,29,0,11,2,32,33,0
10,3,29,0,3,15,2,0,0
10,3,30,0,10,2,23,0,0
10,3,31,0,1,37,34,0,0
10,3,31,0,6,7,6,0,0
10,3,31,0,10,1,2,0,0
10,3,31,0,10,1,11,0,0
10,3,33,0,10,13,12,13,0
10,3,35,0,8,1,17,0,0
10,3,35,0,10,1,12,0,0
10,3,35,0,10,12,17,0,0
10,3,35,0,24,16,7,0,0
10,3,39,0,10,19,7,0,0
10,3,39,0,11,2,5,6,0
10,3,39,0,11,2,33,34,0
10,4,1,0,15,4,4,0,0
10,4,1,0,23,13,7,0,0
10,4,1,0,40,2,3,0,0
10,4,2,0,6,18,25,0,0
10,4,3,0,16,11,33,0,0
10,4,4,0,9,29,1,0,0
10,4,4,0,9,29,11,0,0
10,4,4,0,10,9,3,0,0
10,4,6,0,10,2,23,0,0
10,4,8,0,9,19,2,0,0
10,4,8,0,9,19,10,11,0
10,4,8,0,9,23,15,0,0
10,4,8,0,9,25,29,0,0
10,4,9,0,1,48,16,0,0
10,4,9,0,11,1,29,0,0
10,4,10,0,10,1,2,0,0
10,4,10,0,10,1,4,0,0
10,4,10,0,10,1,15,0,0
10,4,11,0,1,9,5,6,0
10,4,12,0,10,1,15,0,0
10,4,12,0,10,3,32,0,0
10,5,1,0,1,29,14,0,0
10,5,1,0,13,11,1,0,0
10,5,1,0,13,12,23,0,0
10,5,2,0,9,18,13,0,0
10,5,2,0,9,16,1,2,0
10,5,2,0,10,7,7,0,0
10,5,2,0,19,78,70,0,0
10,5,3,0,7,11,11,0,0
10,5,3,0,9,23,18,0,0
10,5,3,0,12,11,17,0,0
10,5,3,0,13,11,3,0,0
10,5,4,0,13,26,31,0,0
10,5,4,0,13,29,27,0,0
10,5,5,0,10,2,11,0,0
10,5,5,0,13,3,4,0,0
10,5,6,0,6,15,63,0,0
10,5,6,0,7,1,8,0,0
10,5,6,0,7,1,21,0,0
10,5,6,0,7,19,11,12,0
10,5,7,0,10,5,9,0,0
10,5,7,0,11,2,10,0,0
10,5,7,0,11,8,1,0,0
10,5,8,0,13,11,6,9,0
10,5,9,0,10,5,7,0,0
10,5,11,0,11,5,2,0,0
10,5,11,0,13,14,1,0,0
10,5,13,0,5,17,17,0,0
10,5,13,0,13,3,9,0,0
10,5,13,0,13,14,3,0,0
10,5,14,0,13,3,5,0,0
10,5,14,0,13,14,4,0,0
10,5,17,0,10,23,14,0,0
10,5,17,0,13,11,16,0,0
10,5,17,0,13,14,8,0,0
10,5,18,0,6,15,8,0,0
10,5,18,0,23,17,5,0,0
10,5,19,0,9,23,2,0,0
10,5,19,0,9,23,4,0,0
10,5,19,0,9,30,8,0,0
10,5,19,0,10,2,1,0,0
10,5,20,0,23,28,21,0,0
10,5,21,0,5,7,5,0,0
10,5,21,0,5,7,25,0,0
10,5,21,0,13,14,12,0,0
10,5,23,0,10,5,19,0,0
10,5,24,0,12,7,6,0,0
10,5,24,0,7,4,14,0,0
10,5,25,0,6,16,10,0,0
10,5,25,0,13,14,16,0,0
10,6,2,0,13,13,5,6,0
10,6,2,0,9,4,4,0,0
10,6,3,0,4,7,9,0,0
10,6,3,0,9,6,7,0,0
10,6,4,0,9,7,1,0,0
10,6,6,0,4,4,15,0,0
10,6,6,0,13,13,9,0,0
10,6,7,0,9,6,19,0,0
10,6,9,0,42,5,8,9,0
10,6,10,0,13,13,13,0,0
10,6,11,0,13,13,14,0,0
10,6,11,0,1,30,27,0,0
10,6,11,0,1,39,5,0,0
10,6,12,0,13,15,25,0,0
10,6,13,0,4,4,15,0,0
10,6,13,0,6,3,3,0,0
10,6,13,0,11,8,5,0,0
10,6,13,0,13,15,2,0,0
10,6,13,0,13,15,15,0,0
10,6,13,0,13,15,26,0,0
10,6,14,0,2,15,20,0,0
10,6,14,0,9,2,18,0,0
10,6,14,0,13,15,27,0,0
10,6,15,0,13,15,28,0,0
10,6,16,0,13,15,29,0,0
10,6,17,0,11,8,5,0,0
10,6,17,0,11,8,62,63,0
10,6,17,0,13,15,1,0,0
10,6,17,0,13,16,1,0,0
10,6,18,0,11,8,35,0,0
10,6,18,0,13,16,2,0,0
10,6,19,0,13,16,3,0,0
10,6,20,0,7,9,4,0,0
10,6,20,0,9,19,24,0,0
10,6,20,0,10,6,14,0,0
10,6,20,0,10,6,16,0,0
10,6,21,0,9,13,14,0,0
10,6,21,0,9,15,28,0,0
10,6,23,0,9,15,35,0,0
10,6,23,0,23,22,14,0,0
10,6,23,0,40,1,25,0,0
10,7,1,0,13,17,1,0,0
10,7,2,0,10,5,11,0,0
10,7,2,0,44,7,46,0,0
10,7,3,0,11,8,17,18,0
10,7,3,0,13,22,7,0,0
10,7,3,0,13,28,2,0,0
10,7,5,0,11,5,3,0,0
10,7,5,0,11,8,19,0,0
10,7,5,0,13,22,8,0,0
10,7,5,0,13,28,3,0,0
10,7,6,0,2,40,18,19,0
10,7,6,0,2,40,34,0,0
10,7,6,0,11,8,16,0,0
10,7,7,0,3,26,11,12,0
10,7,7,0,5,23,14,0,0
10,7,7,0,10,5,2,0,0
10,7,7,0,40,2,6,0,0
10,7,7,0,44,20,28,0,0
10,7,8,0,9,16,11,12,0
10,7,9,0,9,18,14,0,0
10,7,9,0,9,31,6,0,0
10,7,9,0,10,5,10,0,0
10,7,9,0,10,8,6,0,0
10,7,9,0,10,8,14,0,0
10,7,9,0,19,89,24,0,0
10,7,9,0,1,12,2,0,0
10,7,10,0,24,24,6,0,0
10,7,10,0,30,9,15,0,0
10,7,11,0,2,1,21,0,0
10,7,11,0,7,2,14,16,0
10,7,11,0,9,12,9,0,0
10,7,11,0,9,12,11,0,0
10,7,11,0,10,7,1,0,0
10,7,11,0,10,7,27,0,0
10,7,11,0,11,11,38,0,0
10,7,12,0,5,31,16,0,0
10,7,12,0,11,1,21,0,0
10,7,12,0,11,2,1,0,0
10,7,12,0,11,11,38,0,0
10,7,12,0,44,13,36,0,0
10,7,13,0,11,5,5,0,0
10,7,13,0,11,6,12,0,0
10,7,13,0,11,8,19,0,0
10,7,13,0,10,7,16,0,0
10,7,13,0,13,22,10,0,0
10,7,13,0,13,28,6,0,0
10,7,14,0,19,89,27,28,0
10,7,14,0,58,1,5,0,0
10,7,15,0,9,15,23,0,0
10,7,15,0,9,16,14,0,0
10,7,15,0,11,11,13,0,0
10,7,15,0,11,11,34,0,0
10,7,16,0,10,7,13,0,0
10,7,16,0,19,89,37,38,0
10,7,16,0,43,12,34,0,0
10,7,18,0,1,32,10,0,0
10,7,19,0,10,7,12,13,0
10,7,19,0,23,55,8,0,0
10,7,20,0,1,18,19,0,0
10,7,22,0,5,3,24,0,0
10,7,22,0,5,4,35,0,0
10,7,22,0,5,32,39,0,0
10,7,22,0,9,2,2,0,0
10,7,22,0,13,16,25,0,0
10,7,22,0,14,2,5,0,0
10,7,22,0,23,45,5,0,0
10,7,22,0,23,45,18,0,0
10,7,22,0,23,45,22,0,0
10,7,22,0,24,10,6,0,0
10,7,23,0,5,4,7,0,0
10,7,23,0,5,4,32,34,0
10,7,23,0,5,9,26,0,0
10,7,23,0,5,33,29,0,0
10,7,23,0,16,1,10,0,0
10,7,23,0,19,147,20,0,0
10,7,24,0,5,26,18,0,0
10,7,28,0,43,17,17,0,0
10,7,29,0,10,22,51,0,0
10,8,1,0,13,18,1,0,0
10,8,2,0,4,24,17,0,0
10,8,2,0,9,10,27,0,0
10,8,2,0,10,8,6,0,0
10,8,2,0,10,8,14,0,0
10,8,3,0,1,15,18,0,0
10,8,3,0,10,10,6,0,0
10,8,4,0,6,11,6,0,0
10,8,4,0,6,11,9,0,0
10,8,5,0,11,11,23,25,0
10,8,6,0,10,7,9,0,0
10,8,6,0,10,8,2,0,0
10,8,6,0,10,8,14,0,0
10,8,7,0,11,10,16,0,0
10,8,10,0,13,18,10,0,0
10,8,11,0,11,7,51,0,0
10,8,11,0,13,18,11,0,0
10,8,11,0,13,26,26,0,0
10,8,13,0,13,18,12,0,0
10,8,14,0,1,27,29,0,0
10,8,14,0,1,27,37,0,0
10,8,14,0,1,27,40,0,0
10,8,14,0,4,24,18,0,0
10,8,14,0,10,8,6,0,0
10,8,16,0,10,19,13,0,0
10,8,16,0,10,20,23,0,0
10,8,16,0,11,4,3,0,0
10,8,16,0,13,11,6,0,0
10,8,16,0,13,18,15,0,0
10,8,17,0,13,24,3,0,0
10,8,18,0,9,30,14,0,0
10,8,18,0,13,18,17,0,0
10,9,1,0,9,18,3,0,0
10,9,1,0,9,20,14,17,0
10,9,1,0,9,20,42,0,0
10,9,1,0,20,27,10,0,0
10,9,2,0,10,16,1,0,0
10,9,2,0,10,19,17,0,0
10,9,2,0,10,19,29,0,0
10,9,3,0,9,20,14,0,0
10,9,3,0,10,4,4,0,0
10,9,4,0,10,17,27,0,0
10,9,7,0,10,9,1,0,0
10,9,7,0,10,9,3,0,0
10,9,8,0,9,24,14,0,0
10,9,8,0,10,16,9,0,0
10,9,9,0,10,16,4,0,0
10,9,9,0,10,19,29,0,0
10,9,10,0,10,9,7,0,0
10,9,10,0,10,9,11,0,0
10,9,10,0,10,9,13,0,0
10,9,10,0,10,19,28,0,0
10,9,10,0,10,19,17,0,0
10,9,12,0,13,8,34,0,0
10,9,13,0,10,9,3,0,0
10,9,13,0,10,9,7,0,0
10,9,13,0,10,9,10,0,0
10,10,1,0,13,19,1,0,0
10,10,4,0,23,20,4,0,0
10,10,4,0,23,47,2,0,0
10,10,6,0,1,24,30,0,0
10,10,6,0,2,5,21,0,0
10,10,6,0,9,13,4,0,0
10,10,6,0,10,8,3,0,0
10,10,6,0,10,8,5,0,0
10,10,7,0,10,23,8,0,0
10,10,8,0,10,10,6,0,0
10,10,12,0,5,31,6,0,0
10,10,12,0,9,4,9,0,0
10,10,12,0,9,6,18,0,0
10,10,12,0,46,16,13,0,0
10,10,18,0,13,19,18,0,0
10,10,19,0,10,8,6,0,0
10,11,1,0,13,20,1,0,0
10,11,2,0,1,34,2,0,0
10,11,2,0,5,22,8,0,0
10,11,2,0,18,31,1,0,0
10,11,2,0,40,5,28,0,0
10,11,3,0,10,23,39,0,0
10,11,4,0,3,15,19,0,0
10,11,4,0,3,15,28,0,0
10,11,4,0,3,18,19,0,0
10,11,4,0,59,1,14,0,0
10,11,8,0,1,18,4,0,0
10,11,8,0,1,19,2,0,0
10,11,11,0,10,7,2,0,0
10,11,11,0,10,20,6,0,0
10,11,13,0,1,19,33,0,0
10,11,13,0,1,19,35,0,0
10,11,13,0,10,11,9,0,0
10,11,14,0,11,21,8,9,0
10,11,15,0,10,12,9,0,0
10,11,21,0,7,6,32,0,0
10,11,21,0,7,9,53,0,0
10,11,27,0,10,12,9,0,0
10,12,1,0,10,14,5,0,0
10,12,1,0,11,20,35,41,0
10,12,1,0,23,5,3,0,0
10,12,6,0,2,22,1,0,0
10,12,6,0,42,19,8,0,0
10,12,7,0,9,16,13,0,0
10,12,9,0,4,15,31,0,0
10,12,9,0,9,15,19,0,0
10,12,9,0,10,11,15,17,0
10,12,9,0,10,11,27,0,0
10,12,10,0,30,7,9,0,0
10,12,11,0,5,28,30,0,0
10,12,11,0,10,16,22,0,0
10,12,12,0,10,16,22,0,0
10,12,13,0,9,15,24,0,0
10,12,13,0,10,24,10,0,0
10,12,13,0,18,7,20,0,0
10,12,13,0,20,28,13,0,0
10,12,13,0,10,24,10,0,0
10,12,13,0,18,7,21,0,0
10,12,13,0,33,7,18,0,0
10,12,13,0,38,3,4,0,0
10,12,14,0,23,52,5,0,0
10,12,14,0,26,36,20,0,0
10,12,14,0,26,36,23,0,0
10,12,14,0,45,2,24,0,0
10,12,16,0,10,13,31,0,0
10,12,20,0,8,3,3,0,0
10,12,20,0,18,1,20,0,0
10,12,22,0,23,38,1,0,0
10,12,22,0,23,38,5,0,0
10,12,22,0,32,3,9,0,0
10,12,23,0,18,7,8,10,0
10,12,24,0,13,22,9,0,0
10,12,24,0,40,1,6,0,0
10,12,26,0,5,3,11,0,0
10,12,26,0,13,20,1,0,0
10,12,30,0,13,20,2,0,0
10,13,1,0,10,3,2,3,0
10,13,1,0,13,3,9,0,0
10,13,3,0,9,16,9,0,0
10,13,6,0,1,18,6,0,0
10,13,9,0,1,45,1,0,0
10,13,11,0,1,39,12,0,0
10,13,12,0,1,34,7,0,0
10,13,12,0,3,18,9,0,0
10,13,12,0,3,18,11,0,0
10,13,12,0,3,20,17,0,0
10,13,12,0,7,19,23,0,0
10,13,12,0,7,20,6,0,0
10,13,13,0,3,18,9,0,0
10,13,13,0,3,18,11,0,0
10,13,14,0,5,22,25,0,0
10,13,14,0,10,12,11,0,0
10,13,18,0,1,37,2,0,0
10,13,18,0,7,5,30,0,0
10,13,19,0,6,7,6,0,0
10,13,19,0,10,1,2,0,0
10,13,19,0,18,2,12,0,0
10,13,19,0,24,2,37,0,0
10,13,22,0,1,24,50,0,0
10,13,22,0,1,31,21,0,0
10,13,22,0,3,19,17,18,0
10,13,23,0,1,38,12,13,0
10,13,23,0,9,25,4,0,0
10,13,23,0,9,25,36,0,0
10,13,28,0,7,19,6,0,0
10,13,28,0,7,19,9,0,0
10,13,28,0,7,19,22,0,0
10,13,28,0,8,3,7,0,0
10,13,28,0,9,25,36,0,0
10,13,28,0,17,1,10,0,0
10,13,31,0,10,1,11,0,0
10,13,31,0,10,12,16,0,0
10,13,32,0,10,13,3,0,0
10,13,33,0,10,19,19,0,0
10,13,34,0,10,13,38,0,0
10,13,37,0,10,3,3,0,0
10,13,38,0,10,14,23,0,0
10,13,38,0,10,14,32,0,0
10,13,38,0,10,15,8,0,0
10,13,39,0,1,38,12,0,0
10,14,1,0,10,13,39,0,0
10,14,2,0,14,11,6,0,0
10,14,2,0,8,3,3,0,0
10,14,3,0,2,4,15,0,0
10,14,3,0,10,14,19,0,0
10,14,4,0,9,20,41,0,0
10,14,4,0,10,1,2,0,0
10,14,4,0,12,6,26,0,0
10,14,4,0,12,6,28,0,0
10,14,5,0,10,12,1,0,0
10,14,7,0,4,35,19,0,0
10,14,7,0,5,19,12,0,0
10,14,9,0,1,27,13,0,0
10,14,9,0,9,25,24,0,0
10,14,9,0,10,3,28,29,0
10,14,9,0,11,2,33,0,0
10,14,9,0,40,27,25,0,0
10,14,11,0,4,35,19,0,0
10,14,11,0,9,14,45,0,0
10,14,11,0,44,27,34,0,0
10,14,13,0,7,20,2,0,0
10,14,13,0,10,13,37,38,0
10,14,14,0,18,34,15,0,0
10,14,14,0,58,9,27,0,0
10,14,14,0,4,35,15,0,0
10,14,14,0,4,35,25,0,0
10,14,14,0,4,35,28,0,0
10,14,17,0,10,14,20,0,0
10,14,17,0,10,19,27,0,0
10,14,19,0,10,14,3,0,0
10,14,20,0,10,14,17,0,0
10,14,20,0,10,19,27,0,0
10,14,23,0,10,13,37,0,0
10,14,24,0,1,43,3,0,0
